fuente,archivo,hoja,tabla,codigo_fuente,codigo_normalizado,nivel_codigo,seccion_ciiu_fuente,descripcion,anno,valor,unidad,dato_preliminar,nota_fuente
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.63,I.63,division,I,Servicios complementarios y auxilares del transporte,2016,21099955.2660955,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.63,I.63,division,I,Servicios complementarios y auxilares del transporte,2017,24150195.7094045,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.63,I.63,division,I,Servicios complementarios y auxilares del transporte,2018,24316703.6352411,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.63,I.63,division,I,Servicios complementarios y auxilares del transporte,2019,25672997.9495905,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.63TT.0,I.63TT.0,grupo_bcu,I,Actividades de transporte complementarias y auxiliares; actividades de agencias de viajes,2005,6697632.22157379,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.63TT.0,I.63TT.0,grupo_bcu,I,Actividades de transporte complementarias y auxiliares; actividades de agencias de viajes,2006,7943269.11078409,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.63TT.0,I.63TT.0,grupo_bcu,I,Actividades de transporte complementarias y auxiliares; actividades de agencias de viajes,2007,9329020.48914918,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.63TT.0,I.63TT.0,grupo_bcu,I,Actividades de transporte complementarias y auxiliares; actividades de agencias de viajes,2008,11360444.4323213,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.63TT.0,I.63TT.0,grupo_bcu,I,Actividades de transporte complementarias y auxiliares; actividades de agencias de viajes,2009,10608430.5239357,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.63TT.0,I.63TT.0,grupo_bcu,I,Actividades de transporte complementarias y auxiliares; actividades de agencias de viajes,2010,11849826.6200908,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.63TT.0,I.63TT.0,grupo_bcu,I,Actividades de transporte complementarias y auxiliares; actividades de agencias de viajes,2011,14334126.9826703,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.63TT.0,I.63TT.0,grupo_bcu,I,Actividades de transporte complementarias y auxiliares; actividades de agencias de viajes,2012,15867494.7218793,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.63TT.0,I.63TT.0,grupo_bcu,I,Actividades de transporte complementarias y auxiliares; actividades de agencias de viajes,2013,17304342.908008,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.63TT.0,I.63TT.0,grupo_bcu,I,Actividades de transporte complementarias y auxiliares; actividades de agencias de viajes,2014,19776448.913807,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.63TT.0,I.63TT.0,grupo_bcu,I,Actividades de transporte complementarias y auxiliares; actividades de agencias de viajes,2015,20161486.5900055,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.63TT.0,I.63TT.0,grupo_bcu,I,Actividades de transporte complementarias y auxiliares; actividades de agencias de viajes,2016,21099955.2660955,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.63TT.0,I.63TT.0,grupo_bcu,I,Actividades de transporte complementarias y auxiliares; actividades de agencias de viajes,2017,24150195.7094045,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.63TT.0,I.63TT.0,grupo_bcu,I,Actividades de transporte complementarias y auxiliares; actividades de agencias de viajes,2018,24316703.6352411,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.63TT.0,I.63TT.0,grupo_bcu,I,Actividades de transporte complementarias y auxiliares; actividades de agencias de viajes,2019,25672997.9495905,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.64,I.64,division,I,Comunicaciones,2005,13596921.5047481,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.64,I.64,division,I,Comunicaciones,2006,15792724.436762,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.64,I.64,division,I,Comunicaciones,2007,16598882.1470029,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.64,I.64,division,I,Comunicaciones,2008,16865814.7682088,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.64,I.64,division,I,Comunicaciones,2009,18061431.6997304,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.64,I.64,division,I,Comunicaciones,2010,19738379.014198,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.64,I.64,division,I,Comunicaciones,2011,21129192.94715,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.64,I.64,division,I,Comunicaciones,2012,21938986.4995139,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.64,I.64,division,I,Comunicaciones,2013,22912319.2726774,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.64,I.64,division,I,Comunicaciones,2014,22923400.9494569,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.64,I.64,division,I,Comunicaciones,2015,25348430.3742012,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.64,I.64,division,I,Comunicaciones,2016,27941435.0837415,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.64,I.64,division,I,Comunicaciones,2017,30376265.3565603,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.64,I.64,division,I,Comunicaciones,2018,33445865.6189331,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.64,I.64,division,I,Comunicaciones,2019,37237888.9734409,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.641T.0,I.641T.0,grupo_bcu,I,Correo,2005,444036.421977047,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.641T.0,I.641T.0,grupo_bcu,I,Correo,2006,434978.020902448,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.641T.0,I.641T.0,grupo_bcu,I,Correo,2007,429625.21683642,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.641T.0,I.641T.0,grupo_bcu,I,Correo,2008,508126.141105861,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.641T.0,I.641T.0,grupo_bcu,I,Correo,2009,629904.975561234,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.641T.0,I.641T.0,grupo_bcu,I,Correo,2010,654806.761954132,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.641T.0,I.641T.0,grupo_bcu,I,Correo,2011,746911.113114771,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.641T.0,I.641T.0,grupo_bcu,I,Correo,2012,761764.61628285,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.641T.0,I.641T.0,grupo_bcu,I,Correo,2013,973983.087598429,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.641T.0,I.641T.0,grupo_bcu,I,Correo,2014,1062924.97832113,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.641T.0,I.641T.0,grupo_bcu,I,Correo,2015,1014680.13832901,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.641T.0,I.641T.0,grupo_bcu,I,Correo,2016,1090167.86460147,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.641T.0,I.641T.0,grupo_bcu,I,Correo,2017,1089170.53335509,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.641T.0,I.641T.0,grupo_bcu,I,Correo,2018,1098349.81868735,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.641T.0,I.641T.0,grupo_bcu,I,Correo,2019,,miles_de_pesos_corrientes,True,"Debido a la priorizacion del cronograma del PLAE, para el ano 2019 no se dispone de estimaciones mas alla de los dos digitos de la CIIU Rev. 3."
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.642T.0,I.642T.0,grupo_bcu,I,Telecomunicaciones,2005,13152885.082771,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.642T.0,I.642T.0,grupo_bcu,I,Telecomunicaciones,2006,15357746.4158596,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.642T.0,I.642T.0,grupo_bcu,I,Telecomunicaciones,2007,16169256.9301665,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.642T.0,I.642T.0,grupo_bcu,I,Telecomunicaciones,2008,16357688.627103,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.642T.0,I.642T.0,grupo_bcu,I,Telecomunicaciones,2009,17431526.7241692,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.642T.0,I.642T.0,grupo_bcu,I,Telecomunicaciones,2010,19083572.2522439,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.642T.0,I.642T.0,grupo_bcu,I,Telecomunicaciones,2011,20382281.8340352,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.642T.0,I.642T.0,grupo_bcu,I,Telecomunicaciones,2012,21177221.8832311,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.642T.0,I.642T.0,grupo_bcu,I,Telecomunicaciones,2013,21938336.185079,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.642T.0,I.642T.0,grupo_bcu,I,Telecomunicaciones,2014,21860475.9711357,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.642T.0,I.642T.0,grupo_bcu,I,Telecomunicaciones,2015,24333750.2358722,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.642T.0,I.642T.0,grupo_bcu,I,Telecomunicaciones,2016,26851267.21914,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.642T.0,I.642T.0,grupo_bcu,I,Telecomunicaciones,2017,29287094.8232052,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.642T.0,I.642T.0,grupo_bcu,I,Telecomunicaciones,2018,32347515.8002457,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,I.642T.0,I.642T.0,grupo_bcu,I,Telecomunicaciones,2019,,miles_de_pesos_corrientes,True,"Debido a la priorizacion del cronograma del PLAE, para el ano 2019 no se dispone de estimaciones mas alla de los dos digitos de la CIIU Rev. 3."
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J a P,J a P,agregado_secciones,J,OTROS SERVICIOS,2005,151794290.253563,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J a P,J a P,agregado_secciones,J,OTROS SERVICIOS,2006,169542939.539677,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J a P,J a P,agregado_secciones,J,OTROS SERVICIOS,2007,195288576.139923,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J a P,J a P,agregado_secciones,J,OTROS SERVICIOS,2008,227079135.933261,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J a P,J a P,agregado_secciones,J,OTROS SERVICIOS,2009,265935995.392834,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J a P,J a P,agregado_secciones,J,OTROS SERVICIOS,2010,303027199.187006,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J a P,J a P,agregado_secciones,J,OTROS SERVICIOS,2011,350352556.94711,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J a P,J a P,agregado_secciones,J,OTROS SERVICIOS,2012,405205491.69373,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J a P,J a P,agregado_secciones,J,OTROS SERVICIOS,2013,463979470.292631,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J a P,J a P,agregado_secciones,J,OTROS SERVICIOS,2014,532038792.482157,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J a P,J a P,agregado_secciones,J,OTROS SERVICIOS,2015,592504177.637788,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J a P,J a P,agregado_secciones,J,OTROS SERVICIOS,2016,656358635.212366,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J a P,J a P,agregado_secciones,J,OTROS SERVICIOS,2017,710002488.103212,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J a P,J a P,agregado_secciones,J,OTROS SERVICIOS,2018,763424176.177934,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J a P,J a P,agregado_secciones,J,OTROS SERVICIOS,2019,828539628.935749,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J,J,seccion,J,INTERMEDIACION FINANCIERA,2005,22830608.5546458,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J,J,seccion,J,INTERMEDIACION FINANCIERA,2006,24426991.2232656,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J,J,seccion,J,INTERMEDIACION FINANCIERA,2007,26644214.3889765,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J,J,seccion,J,INTERMEDIACION FINANCIERA,2008,27653485.9887904,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J,J,seccion,J,INTERMEDIACION FINANCIERA,2009,30713707.9831749,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J,J,seccion,J,INTERMEDIACION FINANCIERA,2010,34762241.2759996,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J,J,seccion,J,INTERMEDIACION FINANCIERA,2011,39828896.1826784,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J,J,seccion,J,INTERMEDIACION FINANCIERA,2012,46239754.0121172,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J,J,seccion,J,INTERMEDIACION FINANCIERA,2013,51727117.358514,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J,J,seccion,J,INTERMEDIACION FINANCIERA,2014,59237916.6900007,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J,J,seccion,J,INTERMEDIACION FINANCIERA,2015,66864934.1028378,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J,J,seccion,J,INTERMEDIACION FINANCIERA,2016,75610916.033936,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J,J,seccion,J,INTERMEDIACION FINANCIERA,2017,81922426.148942,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J,J,seccion,J,INTERMEDIACION FINANCIERA,2018,92527886.9975892,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J,J,seccion,J,INTERMEDIACION FINANCIERA,2019,101405274.82365,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J.TTTT.0,J.TTTT.0,total_seccion,J,Intermediación financiera,2005,22830608.5546458,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J.TTTT.0,J.TTTT.0,total_seccion,J,Intermediación financiera,2006,24426991.2232656,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J.TTTT.0,J.TTTT.0,total_seccion,J,Intermediación financiera,2007,26644214.3889765,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J.TTTT.0,J.TTTT.0,total_seccion,J,Intermediación financiera,2008,27653485.9887904,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J.TTTT.0,J.TTTT.0,total_seccion,J,Intermediación financiera,2009,30713707.9831749,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J.TTTT.0,J.TTTT.0,total_seccion,J,Intermediación financiera,2010,34762241.2759996,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J.TTTT.0,J.TTTT.0,total_seccion,J,Intermediación financiera,2011,39828896.1826784,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J.TTTT.0,J.TTTT.0,total_seccion,J,Intermediación financiera,2012,46239754.0121172,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J.TTTT.0,J.TTTT.0,total_seccion,J,Intermediación financiera,2013,51727117.358514,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J.TTTT.0,J.TTTT.0,total_seccion,J,Intermediación financiera,2014,59237916.6900007,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J.TTTT.0,J.TTTT.0,total_seccion,J,Intermediación financiera,2015,66864934.1028378,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J.TTTT.0,J.TTTT.0,total_seccion,J,Intermediación financiera,2016,75610916.033936,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J.TTTT.0,J.TTTT.0,total_seccion,J,Intermediación financiera,2017,81922426.148942,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J.TTTT.0,J.TTTT.0,total_seccion,J,Intermediación financiera,2018,92527886.9975892,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,J.TTTT.0,J.TTTT.0,total_seccion,J,Intermediación financiera,2019,101405274.82365,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,K,K,seccion,K,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",2005,58271636.683461,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,K,K,seccion,K,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",2006,64763028.8827962,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,K,K,seccion,K,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",2007,75734905.7615369,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,K,K,seccion,K,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",2008,88494695.3873453,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,K,K,seccion,K,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",2009,103096160.844409,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,K,K,seccion,K,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",2010,120809416.275671,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,K,K,seccion,K,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",2011,139721141.990341,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,K,K,seccion,K,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",2012,164975778.973802,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,K,K,seccion,K,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",2013,189635312.931713,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,K,K,seccion,K,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",2014,217012842.379673,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,K,K,seccion,K,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",2015,244299933.835799,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,K,K,seccion,K,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",2016,264769699.385269,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,K,K,seccion,K,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",2017,284916615.470485,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,K,K,seccion,K,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",2018,300690343.232167,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,K,K,seccion,K,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",2019,319302093.321909,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,K.70TT.0,K.70TT.0,grupo_bcu,K,Actividades inmobiliarias,2005,43340243.8798676,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,K.70TT.0,K.70TT.0,grupo_bcu,K,Actividades inmobiliarias,2006,46999196.625407,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,K.70TT.0,K.70TT.0,grupo_bcu,K,Actividades inmobiliarias,2007,53582539.539865,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,K.70TT.0,K.70TT.0,grupo_bcu,K,Actividades inmobiliarias,2008,61304135.6590586,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,K.70TT.0,K.70TT.0,grupo_bcu,K,Actividades inmobiliarias,2009,71244685.209594,miles_de_pesos_corrientes,False,
