anno,variable,seccion_fuente,division_publicada,grupo_rev4_homologado,valor,archivo_fuente,cuadro_fuente,usar_para_homologacion,estado_mapeo
2021,adquisiciones_origen_importado,M,72,,0.0,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,fbcf,M,73,,175359793.314681,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_importadas,M,73,,0.0,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_origen_importado,M,73,,20272443.8477408,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,fbcf,M,74,,84068539.4654137,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_importadas,M,74,,0.0,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_origen_importado,M,74,,21166041.933443,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,fbcf,M,75,,0.0,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_importadas,M,75,,0.0,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_origen_importado,M,75,,0.0,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,fbcf,N,77,,5037958845.58614,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_importadas,N,77,,2062427374.23437,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_origen_importado,N,77,,3875598866.26602,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,fbcf,N,78,,200458857.453353,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_importadas,N,78,,0.0,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_origen_importado,N,78,,8352198.68680905,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,fbcf,N,79,,129862029.902186,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_importadas,N,79,,12679343.0,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_origen_importado,N,79,,108422326.0,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,fbcf,N,80,,760665607.041581,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_importadas,N,80,,2838923.944625,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_origen_importado,N,80,,106676239.413161,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,fbcf,N,81,,300358524.308992,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_importadas,N,81,,0.0,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_origen_importado,N,81,,87387032.6772921,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,fbcf,N,82,,758460462.947091,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_importadas,N,82,,70463506.6277772,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_origen_importado,N,82,,102427669.854512,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,fbcf,P,85,,1462932383.7338,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_importadas,P,85,,14317319.141118,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_origen_importado,P,85,,39798785.8801132,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,fbcf,Q,86,,5158499048.65663,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_importadas,Q,86,,0.0,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_origen_importado,Q,86,,502375929.338039,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,fbcf,Q,87,,188220295.841204,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_importadas,Q,87,,0.0,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_origen_importado,Q,87,,4688172.24668011,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,fbcf,Q,88,,32385533.356442,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_importadas,Q,88,,0.0,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_origen_importado,Q,88,,1782889.80669562,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,fbcf,R,90,,2864302.84293005,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_importadas,R,90,,0.0,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_origen_importado,R,90,,142965.842930048,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,fbcf,R,92,,91990017.4619699,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_importadas,R,92,,0.0,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_origen_importado,R,92,,9663329.0,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,fbcf,R,93,,1398377708.08632,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_importadas,R,93,,13713.1028102458,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_origen_importado,R,93,,22880890.3935413,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,fbcf,S,94,,321979941.073513,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_importadas,S,94,,0.0,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_origen_importado,S,94,,25377393.710957,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,fbcf,S,95,,44472553.8816306,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_importadas,S,95,,0.0,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_origen_importado,S,95,,15276101.4083309,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,fbcf,S,96,,197385133.035314,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_importadas,S,96,,9141591.0,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,adquisiciones_origen_importado,S,96,,79310862.2372662,EAE_C6_2021.xls,FBCF,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,B,08 y 09,,429873670.222708,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,C,10,10_11_12_alimentos_bebidas_tabaco,5618155043.63219,EAE_C8_2021.xls,FBKF_componentes,si,mapeado
2021,fbkf_maq_eq,C,11 y 12,10_11_12_alimentos_bebidas_tabaco,2580075427.188,EAE_C8_2021.xls,FBKF_componentes,si,mapeado
2021,fbkf_maq_eq,C,13,13_14_15_textiles_prendas_cuero,52259136.7244693,EAE_C8_2021.xls,FBKF_componentes,si,mapeado
2021,fbkf_maq_eq,C,14,13_14_15_textiles_prendas_cuero,17327834.1170834,EAE_C8_2021.xls,FBKF_componentes,si,mapeado
2021,fbkf_maq_eq,C,15,13_14_15_textiles_prendas_cuero,268235103.301818,EAE_C8_2021.xls,FBKF_componentes,si,mapeado
2021,fbkf_maq_eq,C,16,16_madera,2614127034.5569,EAE_C8_2021.xls,FBKF_componentes,si,mapeado
2021,fbkf_maq_eq,C,17,17_18_papel_impresion,391415417.660049,EAE_C8_2021.xls,FBKF_componentes,si,mapeado
2021,fbkf_maq_eq,C,18,17_18_papel_impresion,431015738.36904,EAE_C8_2021.xls,FBKF_componentes,si,mapeado
2021,fbkf_maq_eq,C,19,19_refinacion,1526756103.0,EAE_C8_2021.xls,FBKF_componentes,si,mapeado
2021,fbkf_maq_eq,C,20,20_21_22_quimicos_farma_caucho_plastico,774155495.176285,EAE_C8_2021.xls,FBKF_componentes,si,mapeado
2021,fbkf_maq_eq,C,21,20_21_22_quimicos_farma_caucho_plastico,605141666.918309,EAE_C8_2021.xls,FBKF_componentes,si,mapeado
2021,fbkf_maq_eq,C,22,20_21_22_quimicos_farma_caucho_plastico,931993431.270292,EAE_C8_2021.xls,FBKF_componentes,si,mapeado
2021,fbkf_maq_eq,C,23,23_24_minerales_metales,507730866.750154,EAE_C8_2021.xls,FBKF_componentes,si,mapeado
2021,fbkf_maq_eq,C,24,23_24_minerales_metales,198412043.019505,EAE_C8_2021.xls,FBKF_componentes,si,mapeado
2021,fbkf_maq_eq,C,25,25_26_27_28_33_metal_equipos_reparacion,849843806.353991,EAE_C8_2021.xls,FBKF_componentes,si,mapeado
2021,fbkf_maq_eq,C,26 y 27,25_26_27_28_33_metal_equipos_reparacion,173358523.814476,EAE_C8_2021.xls,FBKF_componentes,si,mapeado
2021,fbkf_maq_eq,C,28,25_26_27_28_33_metal_equipos_reparacion,91663541.3000722,EAE_C8_2021.xls,FBKF_componentes,si,mapeado
2021,fbkf_maq_eq,C,29 y 30,29_30_vehiculos_transporte,443100423.947627,EAE_C8_2021.xls,FBKF_componentes,si,mapeado
2021,fbkf_maq_eq,C,31,31_32_muebles_otras_manufacturas,38497644.2638683,EAE_C8_2021.xls,FBKF_componentes,si,mapeado
2021,fbkf_maq_eq,C,32,31_32_muebles_otras_manufacturas,41816760.0740979,EAE_C8_2021.xls,FBKF_componentes,si,mapeado
2021,fbkf_maq_eq,C,33,25_26_27_28_33_metal_equipos_reparacion,471823255.339245,EAE_C8_2021.xls,FBKF_componentes,si,mapeado
2021,fbkf_maq_eq,D,35,,9393927761.54891,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,E,"36, 37 y 38",,400337725.06873,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,G,45,,688022542.559244,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,G,46,,7011087935.44925,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,G,47,,3327018725.25974,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,H,49,,4439135514.70091,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,H,50,,-530102707.566266,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,H,51,,44874170.6323409,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,H,52,,1385449427.65082,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,H,53,,99400119.8193733,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,I,55,,324629556.956636,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,I,56,,356868586.32432,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,J,58,,5721466.79496682,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,J,59,,13992745.6512251,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,J,60,,496212660.542002,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,J,61,,8584771442.17903,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,J,62,,710128053.013721,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,J,63,,531062190.706897,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,K,64,,238202335.153228,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,K,66,,205280341.84386,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,M,69,,174349602.646734,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,M,70,,52614569.8855382,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,M,71,,93766400.3925058,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,M,72,,43169203.2457365,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,M,73,,118099884.263331,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,M,74,,59247066.8228877,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,M,75,,0.0,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,N,77,,4799176610.69283,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,N,78,,112535127.029369,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,N,79,,20297222.9039444,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,N,80,,529181853.986967,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,N,81,,182586484.477595,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,N,82,,375756616.335836,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,P,85,,288400176.469851,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,Q,86,,1790820644.28032,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,Q,87,,59102720.8391999,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,Q,88,,20745892.770199,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,R,90,,2828124.84293005,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,R,92,,76028099.9093086,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,R,93,,62706704.029498,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,S,94,,179745106.496073,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,S,95,,29427127.0208182,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2021,fbkf_maq_eq,S,96,,122749968.874733,EAE_C8_2021.xls,FBKF_componentes,si,no_mapeado_o_no_usado
2022,fbcf,B,08 y 09,,347532015.953246,EAE_C6_2022.xls,FBCF,si,no_mapeado_o_no_usado
2022,adquisiciones_importadas,B,08 y 09,,0.0,EAE_C6_2022.xls,FBCF,si,no_mapeado_o_no_usado
2022,adquisiciones_origen_importado,B,08 y 09,,84485169.8442921,EAE_C6_2022.xls,FBCF,si,no_mapeado_o_no_usado
2022,fbcf,C,10,10_11_12_alimentos_bebidas_tabaco,12167697266.6767,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_importadas,C,10,10_11_12_alimentos_bebidas_tabaco,280819299.360126,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_origen_importado,C,10,10_11_12_alimentos_bebidas_tabaco,3221428231.98612,EAE_C6_2022.xls,FBCF,si,mapeado
2022,fbcf,C,11 y 12,10_11_12_alimentos_bebidas_tabaco,3595562764.69793,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_importadas,C,11 y 12,10_11_12_alimentos_bebidas_tabaco,382138597.132256,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_origen_importado,C,11 y 12,10_11_12_alimentos_bebidas_tabaco,824007633.568072,EAE_C6_2022.xls,FBCF,si,mapeado
2022,fbcf,C,13,13_14_15_textiles_prendas_cuero,107590641.447492,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_importadas,C,13,13_14_15_textiles_prendas_cuero,27968198.3246375,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_origen_importado,C,13,13_14_15_textiles_prendas_cuero,18190143.9729932,EAE_C6_2022.xls,FBCF,si,mapeado
2022,fbcf,C,14,13_14_15_textiles_prendas_cuero,43307557.056419,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_importadas,C,14,13_14_15_textiles_prendas_cuero,0.0,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_origen_importado,C,14,13_14_15_textiles_prendas_cuero,1557033.79352822,EAE_C6_2022.xls,FBCF,si,mapeado
2022,fbcf,C,15,13_14_15_textiles_prendas_cuero,450386125.911891,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_importadas,C,15,13_14_15_textiles_prendas_cuero,256039812.918964,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_origen_importado,C,15,13_14_15_textiles_prendas_cuero,69092572.2773353,EAE_C6_2022.xls,FBCF,si,mapeado
2022,fbcf,C,16,16_madera,2377865391.6437,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_importadas,C,16,16_madera,1891553004.10309,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_origen_importado,C,16,16_madera,138549041.127125,EAE_C6_2022.xls,FBCF,si,mapeado
2022,fbcf,C,17,17_18_papel_impresion,38341675646.7571,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_importadas,C,17,17_18_papel_impresion,117750790.294809,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_origen_importado,C,17,17_18_papel_impresion,40510663.134806,EAE_C6_2022.xls,FBCF,si,mapeado
2022,fbcf,C,18,17_18_papel_impresion,257163602.745304,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_importadas,C,18,17_18_papel_impresion,19948723.719266,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_origen_importado,C,18,17_18_papel_impresion,51790179.7806327,EAE_C6_2022.xls,FBCF,si,mapeado
2022,fbcf,C,19,19_refinacion,2031684271.0,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_importadas,C,19,19_refinacion,0.0,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_origen_importado,C,19,19_refinacion,34661910.0,EAE_C6_2022.xls,FBCF,si,mapeado
2022,fbcf,C,20,20_21_22_quimicos_farma_caucho_plastico,2793951485.38419,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_importadas,C,20,20_21_22_quimicos_farma_caucho_plastico,586840394.691762,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_origen_importado,C,20,20_21_22_quimicos_farma_caucho_plastico,187304027.144777,EAE_C6_2022.xls,FBCF,si,mapeado
2022,fbcf,C,21,20_21_22_quimicos_farma_caucho_plastico,2458190735.02997,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_importadas,C,21,20_21_22_quimicos_farma_caucho_plastico,67930157.6206267,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_origen_importado,C,21,20_21_22_quimicos_farma_caucho_plastico,178895983.920927,EAE_C6_2022.xls,FBCF,si,mapeado
2022,fbcf,C,22,20_21_22_quimicos_farma_caucho_plastico,481014073.927872,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_importadas,C,22,20_21_22_quimicos_farma_caucho_plastico,153050758.889585,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_origen_importado,C,22,20_21_22_quimicos_farma_caucho_plastico,38496157.2119856,EAE_C6_2022.xls,FBCF,si,mapeado
2022,fbcf,C,23,23_24_minerales_metales,1910137120.49046,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_importadas,C,23,23_24_minerales_metales,99059.0760906437,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_origen_importado,C,23,23_24_minerales_metales,38278638.073845,EAE_C6_2022.xls,FBCF,si,mapeado
2022,fbcf,C,24,23_24_minerales_metales,301803444.6178,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_importadas,C,24,23_24_minerales_metales,10784170.8040551,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_origen_importado,C,24,23_24_minerales_metales,74146320.8688162,EAE_C6_2022.xls,FBCF,si,mapeado
2022,fbcf,C,25,25_26_27_28_33_metal_equipos_reparacion,239502104.396366,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_importadas,C,25,25_26_27_28_33_metal_equipos_reparacion,23662548.9247555,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_origen_importado,C,25,25_26_27_28_33_metal_equipos_reparacion,93482442.8726244,EAE_C6_2022.xls,FBCF,si,mapeado
2022,fbcf,C,26 y 27,25_26_27_28_33_metal_equipos_reparacion,139661170.2732,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_importadas,C,26 y 27,25_26_27_28_33_metal_equipos_reparacion,22276570.3842479,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_origen_importado,C,26 y 27,25_26_27_28_33_metal_equipos_reparacion,24917074.8693463,EAE_C6_2022.xls,FBCF,si,mapeado
2022,fbcf,C,28,25_26_27_28_33_metal_equipos_reparacion,42664980.5089755,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_importadas,C,28,25_26_27_28_33_metal_equipos_reparacion,28696271.0,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_origen_importado,C,28,25_26_27_28_33_metal_equipos_reparacion,5988026.06713348,EAE_C6_2022.xls,FBCF,si,mapeado
2022,fbcf,C,29 y 30,29_30_vehiculos_transporte,1407110451.91576,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_importadas,C,29 y 30,29_30_vehiculos_transporte,74293411.1173097,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_origen_importado,C,29 y 30,29_30_vehiculos_transporte,34563550.1263514,EAE_C6_2022.xls,FBCF,si,mapeado
2022,fbcf,C,31,31_32_muebles_otras_manufacturas,40126581.6049757,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_importadas,C,31,31_32_muebles_otras_manufacturas,0.0,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_origen_importado,C,31,31_32_muebles_otras_manufacturas,10081518.2973236,EAE_C6_2022.xls,FBCF,si,mapeado
2022,fbcf,C,32,31_32_muebles_otras_manufacturas,58911397.6870323,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_importadas,C,32,31_32_muebles_otras_manufacturas,0.0,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_origen_importado,C,32,31_32_muebles_otras_manufacturas,10407019.7640566,EAE_C6_2022.xls,FBCF,si,mapeado
2022,fbcf,C,33,25_26_27_28_33_metal_equipos_reparacion,441006938.47616,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_importadas,C,33,25_26_27_28_33_metal_equipos_reparacion,196725164.319634,EAE_C6_2022.xls,FBCF,si,mapeado
2022,adquisiciones_origen_importado,C,33,25_26_27_28_33_metal_equipos_reparacion,84031879.6832344,EAE_C6_2022.xls,FBCF,si,mapeado
2022,fbcf,D,35,,12007299029.0308,EAE_C6_2022.xls,FBCF,si,no_mapeado_o_no_usado
2022,adquisiciones_importadas,D,35,,82484597.0,EAE_C6_2022.xls,FBCF,si,no_mapeado_o_no_usado
2022,adquisiciones_origen_importado,D,35,,3971302.0,EAE_C6_2022.xls,FBCF,si,no_mapeado_o_no_usado
2022,fbcf,E,"36, 37 y 38",,5794688386.96479,EAE_C6_2022.xls,FBCF,si,no_mapeado_o_no_usado
2022,adquisiciones_importadas,E,"36, 37 y 38",,227258936.505188,EAE_C6_2022.xls,FBCF,si,no_mapeado_o_no_usado
2022,adquisiciones_origen_importado,E,"36, 37 y 38",,95877761.6054788,EAE_C6_2022.xls,FBCF,si,no_mapeado_o_no_usado
2022,fbcf,G,45,,2141042371.03343,EAE_C6_2022.xls,FBCF,si,no_mapeado_o_no_usado
2022,adquisiciones_importadas,G,45,,0.0,EAE_C6_2022.xls,FBCF,si,no_mapeado_o_no_usado
2022,adquisiciones_origen_importado,G,45,,191176316.75559,EAE_C6_2022.xls,FBCF,si,no_mapeado_o_no_usado
2022,fbcf,G,46,,15481229277.5429,EAE_C6_2022.xls,FBCF,si,no_mapeado_o_no_usado
2022,adquisiciones_importadas,G,46,,3183181988.5954,EAE_C6_2022.xls,FBCF,si,no_mapeado_o_no_usado
2022,adquisiciones_origen_importado,G,46,,3605744139.88808,EAE_C6_2022.xls,FBCF,si,no_mapeado_o_no_usado
2022,fbcf,G,47,,7960090526.61802,EAE_C6_2022.xls,FBCF,si,no_mapeado_o_no_usado
2022,adquisiciones_importadas,G,47,,1408681.84779816,EAE_C6_2022.xls,FBCF,si,no_mapeado_o_no_usado
2022,adquisiciones_origen_importado,G,47,,769180693.315015,EAE_C6_2022.xls,FBCF,si,no_mapeado_o_no_usado
2022,fbcf,H,49,,7738660509.53398,EAE_C6_2022.xls,FBCF,si,no_mapeado_o_no_usado
2022,adquisiciones_importadas,H,49,,323050507.444774,EAE_C6_2022.xls,FBCF,si,no_mapeado_o_no_usado
2022,adquisiciones_origen_importado,H,49,,1997063693.52786,EAE_C6_2022.xls,FBCF,si,no_mapeado_o_no_usado
2022,fbcf,H,50,,1981499808.3962,EAE_C6_2022.xls,FBCF,si,no_mapeado_o_no_usado
2022,adquisiciones_importadas,H,50,,1790972905.52571,EAE_C6_2022.xls,FBCF,si,no_mapeado_o_no_usado
2022,adquisiciones_origen_importado,H,50,,216408990.901835,EAE_C6_2022.xls,FBCF,si,no_mapeado_o_no_usado
2022,fbcf,H,51,,73038160.522143,EAE_C6_2022.xls,FBCF,si,no_mapeado_o_no_usado
2022,adquisiciones_importadas,H,51,,0.0,EAE_C6_2022.xls,FBCF,si,no_mapeado_o_no_usado
2022,adquisiciones_origen_importado,H,51,,253759.630297572,EAE_C6_2022.xls,FBCF,si,no_mapeado_o_no_usado
2022,fbcf,H,52,,14107836604.6297,EAE_C6_2022.xls,FBCF,si,no_mapeado_o_no_usado
2022,adquisiciones_importadas,H,52,,257331145.815558,EAE_C6_2022.xls,FBCF,si,no_mapeado_o_no_usado
2022,adquisiciones_origen_importado,H,52,,518177227.553192,EAE_C6_2022.xls,FBCF,si,no_mapeado_o_no_usado
2022,fbcf,H,53,,148612819.355678,EAE_C6_2022.xls,FBCF,si,no_mapeado_o_no_usado
2022,adquisiciones_importadas,H,53,,0.0,EAE_C6_2022.xls,FBCF,si,no_mapeado_o_no_usado
2022,adquisiciones_origen_importado,H,53,,68693581.8644227,EAE_C6_2022.xls,FBCF,si,no_mapeado_o_no_usado
