anno,nivel_validacion,grupo_o_division,variable,test,estado,valor_observado,valor_referencia,diferencia,diferencia_pct,mensaje
2007,consistencia,1514,puestos_trabajo,puestos_trabajo_positivo,ok,429.0,0,429.0,,
2007,consistencia,1520,vab_pp,no_nulo_en_fila_aditiva,ok,2728512027.5,no_nulo,,,
2007,consistencia,1520,remuneraciones,no_nulo_en_fila_aditiva,ok,1210443856.0,no_nulo,,,
2007,consistencia,1520,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,13879203333.5,2728512027.5,11150691306.0,408.67297609887487,
2007,consistencia,1520,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,2728512027.5,1210443856.0,1518068171.5,125.41417464140525,
2007,consistencia,1520,puestos_trabajo,puestos_trabajo_positivo,ok,4662.5,0,4662.5,,
2007,consistencia,1531,vab_pp,no_nulo_en_fila_aditiva,ok,602964841.0,no_nulo,,,
2007,consistencia,1531,remuneraciones,no_nulo_en_fila_aditiva,ok,262866733.0,no_nulo,,,
2007,consistencia,1531,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,3576170651.0,602964841.0,2973205810.0,493.09770783135923,
2007,consistencia,1531,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,602964841.0,262866733.0,340098108.0,129.38042943608235,
2007,consistencia,1531,puestos_trabajo,puestos_trabajo_positivo,ok,1238.0,0,1238.0,,
2007,consistencia,1533,vab_pp,no_nulo_en_fila_aditiva,ok,362311951.0625,no_nulo,,,
2007,consistencia,1533,remuneraciones,no_nulo_en_fila_aditiva,ok,144778893.25,no_nulo,,,
2007,consistencia,1533,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,1685150553.3125,362311951.0625,1322838602.25,365.1103968198405,
2007,consistencia,1533,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,362311951.0625,144778893.25,217533057.8125,150.25191374882954,
2007,consistencia,1533,puestos_trabajo,puestos_trabajo_positivo,ok,1145.6875,0,1145.6875,,
2007,consistencia,1534,vab_pp,no_nulo_en_fila_aditiva,ok,1724822651.0,no_nulo,,,
2007,consistencia,1534,remuneraciones,no_nulo_en_fila_aditiva,ok,347827672.0,no_nulo,,,
2007,consistencia,1534,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,7846702383.0,1724822651.0,6121879732.0,354.92806918153116,
2007,consistencia,1534,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,1724822651.0,347827672.0,1376994979.0,395.8842524179617,
2007,consistencia,1534,puestos_trabajo,puestos_trabajo_positivo,ok,2036.0,0,2036.0,,
2007,consistencia,1541,vab_pp,no_nulo_en_fila_aditiva,ok,1182837878.8000002,no_nulo,,,
2007,consistencia,1541,remuneraciones,no_nulo_en_fila_aditiva,ok,640650837.4,no_nulo,,,
2007,consistencia,1541,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,3120300708.2,1182837878.8000002,1937462829.3999996,163.79783435457557,
2007,consistencia,1541,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,1182837878.8000002,640650837.4,542187041.4000002,84.6306614692642,
2007,consistencia,1541,puestos_trabajo,puestos_trabajo_positivo,ok,6486.4,0,6486.4,,
2007,consistencia,1542,vab_pp,no_nulo_en_fila_aditiva,ok,236676769.0,no_nulo,,,
2007,consistencia,1542,remuneraciones,no_nulo_en_fila_aditiva,ok,159740053.0,no_nulo,,,
2007,consistencia,1542,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,1004469280.0,236676769.0,767792511.0,324.40552329831746,
2007,consistencia,1542,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,236676769.0,159740053.0,76936716.0,48.163697554300924,
2007,consistencia,1542,puestos_trabajo,puestos_trabajo_positivo,ok,833.0,0,833.0,,
2007,consistencia,1543,vab_pp,no_nulo_en_fila_aditiva,ok,101054425.0,no_nulo,,,
2007,consistencia,1543,remuneraciones,no_nulo_en_fila_aditiva,ok,62171864.0,no_nulo,,,
2007,consistencia,1543,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,375766254.0,101054425.0,274711829.0,271.845422899591,
2007,consistencia,1543,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,101054425.0,62171864.0,38882561.0,62.54044594834731,
2007,consistencia,1543,puestos_trabajo,puestos_trabajo_positivo,ok,463.0,0,463.0,,
2007,consistencia,1544,vab_pp,no_nulo_en_fila_aditiva,ok,322506983.0,no_nulo,,,
2007,consistencia,1544,remuneraciones,no_nulo_en_fila_aditiva,ok,126231183.0,no_nulo,,,
2007,consistencia,1544,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,887473912.0,322506983.0,564966929.0,175.17975075907114,
2007,consistencia,1544,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,322506983.0,126231183.0,196275800.0,155.4891551638235,
2007,consistencia,1544,puestos_trabajo,puestos_trabajo_positivo,ok,1216.0,0,1216.0,,
2007,consistencia,1549,vab_pp,no_nulo_en_fila_aditiva,ok,6153727431.0,no_nulo,,,
2007,consistencia,1549,remuneraciones,no_nulo_en_fila_aditiva,ok,293976914.3333334,no_nulo,,,
2007,consistencia,1549,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,9662849263.666668,6153727431.0,3509121832.666668,57.02432992057993,
2007,consistencia,1549,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,6153727431.0,293976914.3333334,5859750516.666667,1993.268937445352,
2007,consistencia,1549,puestos_trabajo,puestos_trabajo_positivo,ok,1244.0,0,1244.0,,
2007,consistencia,1551,vab_pp,no_nulo_en_fila_aditiva,ok,215758036.15492958,no_nulo,,,
2007,consistencia,1551,remuneraciones,no_nulo_en_fila_aditiva,ok,60755905.02816901,no_nulo,,,
2007,consistencia,1551,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,374693541.30985916,215758036.15492958,158935505.15492958,73.66377076254189,
2007,consistencia,1551,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,215758036.15492958,60755905.02816901,155002131.12676057,255.12274248057864,
2007,consistencia,1551,puestos_trabajo,puestos_trabajo_positivo,ok,147.59154929577466,0,147.59154929577466,,
2007,consistencia,1552,vab_pp,no_nulo_en_fila_aditiva,ok,237720704.0,no_nulo,,,
2007,consistencia,1552,remuneraciones,no_nulo_en_fila_aditiva,ok,84632255.0,no_nulo,,,
2007,consistencia,1552,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,830752145.0,237720704.0,593031441.0,249.46562542570967,
2007,consistencia,1552,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,237720704.0,84632255.0,153088449.0,180.8866477680407,
2007,consistencia,1552,puestos_trabajo,puestos_trabajo_positivo,ok,705.0,0,705.0,,
2007,consistencia,1553,vab_pp,no_nulo_en_fila_aditiva,ok,2739687186.0,no_nulo,,,
2007,consistencia,1553,remuneraciones,no_nulo_en_fila_aditiva,ok,329821575.0,no_nulo,,,
2007,consistencia,1553,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,5242853939.0,2739687186.0,2503166753.0,91.36688180283367,
2007,consistencia,1553,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,2739687186.0,329821575.0,2409865611.0,730.6573595132459,
2007,consistencia,1553,puestos_trabajo,puestos_trabajo_positivo,ok,737.0,0,737.0,,
2007,consistencia,1554,vab_pp,no_nulo_en_fila_aditiva,ok,1627096080.0,no_nulo,,,
2007,consistencia,1554,remuneraciones,no_nulo_en_fila_aditiva,ok,489909224.0,no_nulo,,,
2007,consistencia,1554,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,3956575106.0,1627096080.0,2329479026.0,143.167883853546,
2007,consistencia,1554,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,1627096080.0,489909224.0,1137186856.0,232.12195245378763,
2007,consistencia,1554,puestos_trabajo,puestos_trabajo_positivo,ok,1384.0,0,1384.0,,
2007,consistencia,1600,vab_pp,no_nulo_en_fila_aditiva,ok,3518465693.0,no_nulo,,,
2007,consistencia,1600,remuneraciones,no_nulo_en_fila_aditiva,ok,296853949.0,no_nulo,,,
2007,consistencia,1600,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,4647183290.0,3518465693.0,1128717597.0,32.07982386315682,
2007,consistencia,1600,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,3518465693.0,296853949.0,3221611744.0,1085.251435883711,
2007,consistencia,1600,puestos_trabajo,puestos_trabajo_positivo,ok,589.0,0,589.0,,
2007,consistencia,1711,vab_pp,no_nulo_en_fila_aditiva,ok,478440075.0,no_nulo,,,
2007,consistencia,1711,remuneraciones,no_nulo_en_fila_aditiva,ok,368651725.875,no_nulo,,,
2007,consistencia,1711,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,1532160775.125,478440075.0,1053720700.125,220.24089435338374,
2007,consistencia,1711,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,478440075.0,368651725.875,109788349.125,29.78104845824764,
2007,consistencia,1711,puestos_trabajo,puestos_trabajo_positivo,ok,2381.625,0,2381.625,,
2007,consistencia,1712,vab_pp,no_nulo_en_fila_aditiva,ok,24432520.0,no_nulo,,,
2007,consistencia,1712,remuneraciones,no_nulo_en_fila_aditiva,ok,16424112.0,no_nulo,,,
2007,consistencia,1712,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,98597574.0,24432520.0,74165054.0,303.5505711240592,
2007,consistencia,1712,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,24432520.0,16424112.0,8008408.0,48.76006690650917,
2007,consistencia,1712,puestos_trabajo,puestos_trabajo_positivo,ok,157.0,0,157.0,,
2007,consistencia,1713,vab_pp,no_nulo_en_fila_aditiva,ok,819658231.0,no_nulo,,,
2007,consistencia,1713,remuneraciones,no_nulo_en_fila_aditiva,ok,239906667.0,no_nulo,,,
2007,consistencia,1713,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,4538531332.0,819658231.0,3718873101.0,453.7102124214501,
2007,consistencia,1713,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,819658231.0,239906667.0,579751564.0,241.6571291034609,
2007,consistencia,1713,puestos_trabajo,puestos_trabajo_positivo,ok,757.0,0,757.0,,
2007,consistencia,1720,vab_pp,no_nulo_en_fila_aditiva,ok,364368978.6666666,no_nulo,,,
2007,consistencia,1720,remuneraciones,no_nulo_en_fila_aditiva,ok,118451260.66666666,no_nulo,,,
2007,consistencia,1720,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,942066286.3333333,364368978.6666666,577697307.6666666,158.54733566524547,
2007,consistencia,1720,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,364368978.6666666,118451260.66666666,245917717.99999997,207.61089127792087,
2007,consistencia,1720,puestos_trabajo,puestos_trabajo_positivo,ok,977.3333333333333,0,977.3333333333333,,
2007,consistencia,1730,vab_pp,no_nulo_en_fila_aditiva,ok,261878591.5,no_nulo,,,
2007,consistencia,1730,remuneraciones,no_nulo_en_fila_aditiva,ok,154914918.5,no_nulo,,,
2007,consistencia,1730,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,593086409.0,261878591.5,331207817.5,126.4738043697627,
2007,consistencia,1730,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,261878591.5,154914918.5,106963673.0,69.04672192691372,
2007,consistencia,1730,puestos_trabajo,puestos_trabajo_positivo,ok,1440.5,0,1440.5,,
2007,consistencia,1810,vab_pp,no_nulo_en_fila_aditiva,ok,927944772.0399997,no_nulo,,,
2007,consistencia,1810,remuneraciones,no_nulo_en_fila_aditiva,ok,585869255.4399998,no_nulo,,,
2007,consistencia,1810,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,3340137376.5199995,927944772.0399997,2412192604.4799995,259.95001827285694,
2007,consistencia,1810,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,927944772.0399997,585869255.4399998,342075516.5999999,58.387688622283854,
2007,consistencia,1810,puestos_trabajo,puestos_trabajo_positivo,ok,5045.693333333332,0,5045.693333333332,,
2007,consistencia,1911,vab_pp,no_nulo_en_fila_aditiva,ok,1693080289.0,no_nulo,,,
2007,consistencia,1911,remuneraciones,no_nulo_en_fila_aditiva,ok,810587969.0,no_nulo,,,
2007,consistencia,1911,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,8736612574.0,1693080289.0,7043532285.0,416.01879903522996,
2007,consistencia,1911,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,1693080289.0,810587969.0,882492320.0,108.87064128137831,
2007,consistencia,1911,puestos_trabajo,puestos_trabajo_positivo,ok,3814.0,0,3814.0,,
2007,consistencia,1912,vab_pp,no_nulo_en_fila_aditiva,ok,248275929.625,no_nulo,,,
2007,consistencia,1912,remuneraciones,no_nulo_en_fila_aditiva,ok,99157597.75,no_nulo,,,
2007,consistencia,1912,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,1267223933.25,248275929.625,1018948003.625,410.40950089847036,
2007,consistencia,1912,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,248275929.625,99157597.75,149118331.875,150.38518001511386,
2007,consistencia,1912,puestos_trabajo,puestos_trabajo_positivo,ok,803.0,0,803.0,,
2007,consistencia,1920,vab_pp,no_nulo_en_fila_aditiva,ok,220048599.5,no_nulo,,,
2007,consistencia,1920,remuneraciones,no_nulo_en_fila_aditiva,ok,90191997.5,no_nulo,,,
2007,consistencia,1920,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,591491282.0,220048599.5,371442682.5,168.8002938187298,
2007,consistencia,1920,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,220048599.5,90191997.5,129856602.0,143.97796434212472,
2007,consistencia,1920,puestos_trabajo,puestos_trabajo_positivo,ok,1022.5,0,1022.5,,
2007,consistencia,2010,vab_pp,no_nulo_en_fila_aditiva,ok,864968628.9999999,no_nulo,,,
2007,consistencia,2010,remuneraciones,no_nulo_en_fila_aditiva,ok,238952495.0,no_nulo,,,
2007,consistencia,2010,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,3157571223.333333,864968628.9999999,2292602594.333333,265.0503749464113,
2007,consistencia,2010,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,864968628.9999999,238952495.0,626016133.9999999,261.9835101533465,
2007,consistencia,2010,puestos_trabajo,puestos_trabajo_positivo,ok,1650.3333333333333,0,1650.3333333333333,,
2007,consistencia,2021,vab_pp,no_nulo_en_fila_aditiva,ok,494600922.5,no_nulo,,,
2007,consistencia,2021,remuneraciones,no_nulo_en_fila_aditiva,ok,208075148.5,no_nulo,,,
2007,consistencia,2021,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,1379155615.0,494600922.5,884554692.5,178.842103251435,
2007,consistencia,2021,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,494600922.5,208075148.5,286525774.0,137.70302511642808,
2007,consistencia,2021,puestos_trabajo,puestos_trabajo_positivo,ok,1547.5,0,1547.5,,
2007,consistencia,2029,vab_pp,no_nulo_en_fila_aditiva,ok,10034190.0,no_nulo,,,
2007,consistencia,2029,remuneraciones,no_nulo_en_fila_aditiva,ok,3348423.0,no_nulo,,,
2007,consistencia,2029,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,26407707.0,10034190.0,16373517.0,163.17726692438552,
2007,consistencia,2029,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,10034190.0,3348423.0,6685767.0,199.66912782524787,
2007,consistencia,2029,puestos_trabajo,puestos_trabajo_positivo,ok,60.0,0,60.0,,
2007,consistencia,2101,vab_pp,no_nulo_en_fila_aditiva,ok,1470123707.0,no_nulo,,,
2007,consistencia,2101,remuneraciones,no_nulo_en_fila_aditiva,ok,327833954.0,no_nulo,,,
2007,consistencia,2101,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,2627841394.0,1470123707.0,1157717687.0,78.7496781044699,
2007,consistencia,2101,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,1470123707.0,327833954.0,1142289753.0,348.43546224013147,
2007,consistencia,2101,puestos_trabajo,puestos_trabajo_positivo,ok,725.0,0,725.0,,
2007,consistencia,2102,vab_pp,no_nulo_en_fila_aditiva,ok,370645309.0,no_nulo,,,
2007,consistencia,2102,remuneraciones,no_nulo_en_fila_aditiva,ok,144001327.0,no_nulo,,,
2007,consistencia,2102,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,1460943153.5,370645309.0,1090297844.5,294.16205143446183,
2007,consistencia,2102,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,370645309.0,144001327.0,226643982.0,157.3902037722194,
2007,consistencia,2102,puestos_trabajo,puestos_trabajo_positivo,ok,807.0,0,807.0,,
2007,consistencia,2109,vab_pp,no_nulo_en_fila_aditiva,ok,452753799.5,no_nulo,,,
2007,consistencia,2109,remuneraciones,no_nulo_en_fila_aditiva,ok,171155637.5,no_nulo,,,
2007,consistencia,2109,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,1451652672.5,452753799.5,998898873.0,220.62738603257154,
2007,consistencia,2109,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,452753799.5,171155637.5,281598162.0,164.52754119770083,
2007,consistencia,2109,puestos_trabajo,puestos_trabajo_positivo,ok,492.5,0,492.5,,
2007,consistencia,2211,vab_pp,no_nulo_en_fila_aditiva,ok,1015271957.1666665,no_nulo,,,
2007,consistencia,2211,remuneraciones,no_nulo_en_fila_aditiva,ok,579921454.6249999,no_nulo,,,
2007,consistencia,2211,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,2854592136.166666,1015271957.1666665,1839320178.9999995,181.1652696616398,
2007,consistencia,2211,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,1015271957.1666665,579921454.6249999,435350502.5416666,75.07059776279212,
2007,consistencia,2211,puestos_trabajo,puestos_trabajo_positivo,ok,2892.375,0,2892.375,,
2007,consistencia,2212,vab_pp,no_nulo_en_fila_aditiva,ok,838281489.0,no_nulo,,,
2007,consistencia,2212,remuneraciones,no_nulo_en_fila_aditiva,ok,482838695.0,no_nulo,,,
2007,consistencia,2212,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,1631019703.0,838281489.0,792738214.0,94.56706660022645,
2007,consistencia,2212,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,838281489.0,482838695.0,355442794.0,73.61522547400638,
2007,consistencia,2212,puestos_trabajo,puestos_trabajo_positivo,ok,1933.0,0,1933.0,,
2007,consistencia,2320,vab_pp,no_nulo_en_fila_aditiva,ok,12148763185.0,no_nulo,,,
2007,consistencia,2320,remuneraciones,no_nulo_en_fila_aditiva,ok,581189657.0,no_nulo,,,
2007,consistencia,2320,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,36265009558.0,12148763185.0,24116246373.0,198.50783166780445,
2007,consistencia,2320,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,12148763185.0,581189657.0,11567573528.0,1990.3268044565355,
2007,consistencia,2320,puestos_trabajo,puestos_trabajo_positivo,ok,939.0,0,939.0,,
2007,consistencia,2411,vab_pp,no_nulo_en_fila_aditiva,ok,918801150.5,no_nulo,,,
2007,consistencia,2411,remuneraciones,no_nulo_en_fila_aditiva,ok,337743774.5,no_nulo,,,
2007,consistencia,2411,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,3262471170.0,918801150.5,2343670019.5,255.07913417659572,
2007,consistencia,2411,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,918801150.5,337743774.5,581057376.0,172.0408842058464,
2007,consistencia,2411,puestos_trabajo,puestos_trabajo_positivo,ok,667.5,0,667.5,,
2007,consistencia,2412,vab_pp,no_nulo_en_fila_aditiva,ok,659913514.0,no_nulo,,,
2007,consistencia,2412,remuneraciones,no_nulo_en_fila_aditiva,ok,103044039.0,no_nulo,,,
2007,consistencia,2412,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,2603561809.0,659913514.0,1943648295.0,294.5307610415143,
2007,consistencia,2412,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,659913514.0,103044039.0,556869475.0,540.4189125389388,
2007,consistencia,2412,puestos_trabajo,puestos_trabajo_positivo,ok,295.0,0,295.0,,
2007,consistencia,2413,vab_pp,no_nulo_en_fila_aditiva,ok,159865348.83333334,no_nulo,,,
2007,consistencia,2413,remuneraciones,no_nulo_en_fila_aditiva,ok,47716066.666666664,no_nulo,,,
2007,consistencia,2413,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,1653243854.6666667,159865348.83333334,1493378505.8333335,934.1477166451164,
2007,consistencia,2413,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,159865348.83333334,47716066.666666664,112149282.16666669,235.03463298874877,
2007,consistencia,2413,puestos_trabajo,puestos_trabajo_positivo,ok,187.66666666666669,0,187.66666666666669,,
2007,consistencia,2421,vab_pp,no_nulo_en_fila_aditiva,ok,236784424.0,no_nulo,,,
2007,consistencia,2421,remuneraciones,no_nulo_en_fila_aditiva,ok,61328946.0,no_nulo,,,
2007,consistencia,2421,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,1128399725.0,236784424.0,891615301.0,376.55150027942716,
2007,consistencia,2421,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,236784424.0,61328946.0,175455478.0,286.0891788357165,
2007,consistencia,2421,puestos_trabajo,puestos_trabajo_positivo,ok,175.0,0,175.0,,
2007,consistencia,2422,vab_pp,no_nulo_en_fila_aditiva,ok,488254974.0,no_nulo,,,
2007,consistencia,2422,remuneraciones,no_nulo_en_fila_aditiva,ok,236873693.1666667,no_nulo,,,
2007,consistencia,2422,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,1866942079.8333333,488254974.0,1378687105.8333333,282.37031453843076,
2007,consistencia,2422,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,488254974.0,236873693.1666667,251381280.8333333,106.12460905756171,
2007,consistencia,2422,puestos_trabajo,puestos_trabajo_positivo,ok,670.0,0,670.0,,
2007,consistencia,2423,vab_pp,no_nulo_en_fila_aditiva,ok,2291410284.5,no_nulo,,,
2007,consistencia,2423,remuneraciones,no_nulo_en_fila_aditiva,ok,1256806750.0,no_nulo,,,
2007,consistencia,2423,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,5773155477.0,2291410284.5,3481745192.5,151.94769858771662,
2007,consistencia,2423,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,2291410284.5,1256806750.0,1034603534.5,82.32001733758989,
2007,consistencia,2423,puestos_trabajo,puestos_trabajo_positivo,ok,3102.5,0,3102.5,,
2007,consistencia,2424,vab_pp,no_nulo_en_fila_aditiva,ok,593335632.0500001,no_nulo,,,
2007,consistencia,2424,remuneraciones,no_nulo_en_fila_aditiva,ok,258094202.79999995,no_nulo,,,
2007,consistencia,2424,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,1708936883.0016665,593335632.0500001,1115601250.9516664,188.02195430219084,
2007,consistencia,2424,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,593335632.0500001,258094202.79999995,335241429.2500001,129.89111169993322,
2007,consistencia,2424,puestos_trabajo,puestos_trabajo_positivo,ok,1208.8516666666667,0,1208.8516666666667,,
2007,consistencia,2429,vab_pp,no_nulo_en_fila_aditiva,ok,277014708.0,no_nulo,,,
2007,consistencia,2429,remuneraciones,no_nulo_en_fila_aditiva,ok,116168871.0,no_nulo,,,
2007,consistencia,2429,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,894363136.0,277014708.0,617348428.0,222.8576354147954,
2007,consistencia,2429,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,277014708.0,116168871.0,160845837.0,138.4586383730974,
2007,consistencia,2429,puestos_trabajo,puestos_trabajo_positivo,ok,342.0,0,342.0,,
2007,consistencia,2511,vab_pp,no_nulo_en_fila_aditiva,ok,116383726.75,no_nulo,,,
2007,consistencia,2511,remuneraciones,no_nulo_en_fila_aditiva,ok,75008745.75,no_nulo,,,
2007,consistencia,2511,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,692976915.75,116383726.75,576593189.0,495.4242359316785,
2007,consistencia,2511,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,116383726.75,75008745.75,41374981.0,55.16020910135002,
2007,consistencia,2511,puestos_trabajo,puestos_trabajo_positivo,ok,538.25,0,538.25,,
2007,consistencia,2519,vab_pp,no_nulo_en_fila_aditiva,ok,80482649.5,no_nulo,,,
2007,consistencia,2519,remuneraciones,no_nulo_en_fila_aditiva,ok,65227734.5,no_nulo,,,
2007,consistencia,2519,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,197685166.5,80482649.5,117202517.0,145.62457589073284,
2007,consistencia,2519,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,80482649.5,65227734.5,15254915.0,23.387160564345525,
2007,consistencia,2519,puestos_trabajo,puestos_trabajo_positivo,ok,691.0,0,691.0,,
2007,consistencia,2520,vab_pp,no_nulo_en_fila_aditiva,ok,1575632409.6666667,no_nulo,,,
2007,consistencia,2520,remuneraciones,no_nulo_en_fila_aditiva,ok,691809492.1666666,no_nulo,,,
2007,consistencia,2520,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,7719777475.5,1575632409.6666667,6144145065.833333,389.947872875575,
2007,consistencia,2520,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,1575632409.6666667,691809492.1666666,883822917.5000001,127.75524584549566,
2007,consistencia,2520,puestos_trabajo,puestos_trabajo_positivo,ok,3390.833333333333,0,3390.833333333333,,
2007,consistencia,2610,vab_pp,no_nulo_en_fila_aditiva,ok,188615096.63636363,no_nulo,,,
2007,consistencia,2610,remuneraciones,no_nulo_en_fila_aditiva,ok,101859764.24242423,no_nulo,,,
2007,consistencia,2610,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,517803669.4242424,188615096.63636363,329188572.78787875,174.52928140875738,
2007,consistencia,2610,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,188615096.63636363,101859764.24242423,86755332.39393939,85.17134615338733,
2007,consistencia,2610,puestos_trabajo,puestos_trabajo_positivo,ok,685.7272727272727,0,685.7272727272727,,
2007,consistencia,2691,vab_pp,no_nulo_en_fila_aditiva,ok,235913321.0,no_nulo,,,
2007,consistencia,2691,remuneraciones,no_nulo_en_fila_aditiva,ok,152004787.0,no_nulo,,,
2007,consistencia,2691,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,581083774.0,235913321.0,345170453.0,146.31240471579815,
2007,consistencia,2691,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,235913321.0,152004787.0,83908534.0,55.20124441870373,
2007,consistencia,2691,puestos_trabajo,puestos_trabajo_positivo,ok,787.0,0,787.0,,
2007,consistencia,2692,vab_pp,no_nulo_en_fila_aditiva,ok,29800400.25,no_nulo,,,
