anno,seccion,seccion_fuente,ciiu_version,epoca,archivo_fuente,division_publicada,codigos_componentes,codigos_base_2dig,nivel_agregacion,usar_para_homologacion,descripcion_fuente,vbp_pp,vbp_pb,vab_pp,vab_pb,remuneraciones,puestos_trabajo
2015,C,C,Rev.4,4,EAE_C1.1_2015.xls,27,27,27,division_2_digitos,si,Fabricación de equipo eléctrico.,3396518879.7792196,,1120677547.3637078,,654172302.4589969,1140.7610330701525
2015,C,C,Rev.4,4,EAE_C1.1_2015.xls,28,28,28,division_2_digitos,si,Fabricación de maquinaria y equipo n.c.p.,1271555286.124175,,498599647.9369231,,284779673.87312824,571.7199242355351
2015,C,C,Rev.4,4,EAE_C1.1_2015.xls,29 y 30,29|30,29|30,grupo_codigos_publicado,si,"Fabricación de vehículos automotores, remolques y semirremolques. Fabricación de otros tipos de equipo de transporte.",7279016390.215912,,2314673538.8624597,,1523812600.1413536,3083.3054923127243
2015,C,C,Rev.4,4,EAE_C1.1_2015.xls,31,31,31,division_2_digitos,si,Fabricación de muebles.,2282173987.3770046,,905194942.3574193,,659081077.3771873,1477.3967341033565
2015,C,C,Rev.4,4,EAE_C1.1_2015.xls,32,32,32,division_2_digitos,si,Otras industrias manufactureras.,1686703842.5795927,,804621378.8354795,,509962079.5481202,1139.7015228706346
2015,C,C,Rev.4,4,EAE_C1.1_2015.xls,33,33,33,division_2_digitos,si,Reparación e instalación de la maquinaria y equipo.,4976851741.158725,,2245208443.6704707,,1511058070.670797,1782.1469438151432
2016,C,C,Rev.4,4,Encuesta de Actividad Económica 2016/EAE_C1.1_2016.xls,10,10,10,division_2_digitos,si,Elaboración de productos alimenticios.,198659047192.97568,,43725118423.68592,,25635200043.485916,47326.05049777277
2016,C,C,Rev.4,4,Encuesta de Actividad Económica 2016/EAE_C1.1_2016.xls,11 y 12,11|12,11|12,grupo_codigos_publicado,si,Elaboración de bebidas y elaboración de productos de tabaco,37896763147.62513,,20661743260.03753,,4787871829.805355,4050.497354971104
2016,C,C,Rev.4,4,Encuesta de Actividad Económica 2016/EAE_C1.1_2016.xls,13,13,13,division_2_digitos,si,Fabricación de productos textiles.,8442665519.98748,,1967601549.4918716,,1113220899.6937072,2313.957484880149
2016,C,C,Rev.4,4,Encuesta de Actividad Económica 2016/EAE_C1.1_2016.xls,14,14,14,division_2_digitos,si,Fabricación de prendas de vestir.,2529226561.819784,,1082841222.3948674,,738524127.1063322,2483.4597202467075
2016,C,C,Rev.4,4,Encuesta de Actividad Económica 2016/EAE_C1.1_2016.xls,15,15,15,division_2_digitos,si,Fabricación de cueros y productos conexos.,11534401746.100426,,2246820576.6974134,,2158509519.2583604,3495.2595220581607
2016,C,C,Rev.4,4,Encuesta de Actividad Económica 2016/EAE_C1.1_2016.xls,16,16,16,division_2_digitos,si,"Producción de madera y fabricación de productos de madera y corcho, excepto muebles; fabricación de artículos de paja y de materiales trenzables.",8521775507.898925,,1879071604.2414541,,1453103453.17397,3098.2817036331717
2016,C,C,Rev.4,4,Encuesta de Actividad Económica 2016/EAE_C1.1_2016.xls,17,17,17,division_2_digitos,si,Fabricación de papel y de los productos de papel.,45203778311.005745,,12451255083.198092,,1887029481.438944,2071.4155254313328
2016,C,C,Rev.4,4,Encuesta de Actividad Económica 2016/EAE_C1.1_2016.xls,18,18,18,division_2_digitos,si,Actividades de impresión y reproducción de grabaciones.,4653589804.605571,,2090008856.3477767,,1444749602.3514159,2851.1338918136357
2016,C,C,Rev.4,4,Encuesta de Actividad Económica 2016/EAE_C1.1_2016.xls,19,19,19,division_2_digitos,si,Fabricación de coque y de productos de la refinación del petróleo.,65096338926.02118,,31194121278.02118,,3697579880.0,2665.0
2016,C,C,Rev.4,4,Encuesta de Actividad Económica 2016/EAE_C1.1_2016.xls,20,20,20,division_2_digitos,si,Fabricación de sustancias y productos químicos.,33213784081.992146,,8370545758.51835,,4902322485.0486965,5116.480890271721
2016,C,C,Rev.4,4,Encuesta de Actividad Económica 2016/EAE_C1.1_2016.xls,21,21,21,division_2_digitos,si,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y de productos botánicos.",17066468555.043943,,8426464071.981755,,4382113811.975178,4187.782264004207
2016,C,C,Rev.4,4,Encuesta de Actividad Económica 2016/EAE_C1.1_2016.xls,22,22,22,division_2_digitos,si,Fabricación de productos de caucho y plástico.,13984860475.311975,,4422256027.058859,,2552461553.237829,3918.2545347117607
2016,C,C,Rev.4,4,Encuesta de Actividad Económica 2016/EAE_C1.1_2016.xls,23,23,23,division_2_digitos,si,Fabricación de otros productos minerales no metálicos.,7441011604.933254,,3102178949.6208687,,2024029122.830339,2776.786123395666
2016,C,C,Rev.4,4,Encuesta de Actividad Económica 2016/EAE_C1.1_2016.xls,24,24,24,division_2_digitos,si,Fabricación de metales comunes.,5726721697.894914,,2238196172.7215624,,1323447470.4406087,1473.862803521052
2016,C,C,Rev.4,4,Encuesta de Actividad Económica 2016/EAE_C1.1_2016.xls,25,25,25,division_2_digitos,si,"Fabricación de productos derivados del metal, excepto maquinaria y equipo.",8527478027.008408,,3148464651.0187306,,2204029312.710685,3487.685971611435
2016,C,C,Rev.4,4,Encuesta de Actividad Económica 2016/EAE_C1.1_2016.xls,26,26,26,division_2_digitos,si,"Fabricación de los productos informáticos, electrónicos y ópticos.",1833831233.6819932,,933320965.6834408,,399897140.8765276,495.02523874326556
2016,C,C,Rev.4,4,Encuesta de Actividad Económica 2016/EAE_C1.1_2016.xls,27,27,27,division_2_digitos,si,Fabricación de equipo eléctrico.,3691374470.906591,,1066440380.9792031,,761532262.2366402,1130.9093320902707
2016,C,C,Rev.4,4,Encuesta de Actividad Económica 2016/EAE_C1.1_2016.xls,28,28,28,division_2_digitos,si,Fabricación de maquinaria y equipo n.c.p.,1536426576.9102309,,663909288.4559282,,343648172.72162634,617.3878095778867
2016,C,C,Rev.4,4,Encuesta de Actividad Económica 2016/EAE_C1.1_2016.xls,29 y 30,29|30,29|30,grupo_codigos_publicado,si,"Fabricación de vehículos automotores, remolques y semirremolques. Fabricación de otros tipos de equipo de transporte.",4245691843.7219734,,1727838921.8295712,,1450476423.6514523,2541.0165488865496
2016,C,C,Rev.4,4,Encuesta de Actividad Económica 2016/EAE_C1.1_2016.xls,31,31,31,division_2_digitos,si,Fabricación de muebles.,2386261592.736007,,914531259.1396784,,664268983.5226207,1449.5551061272038
2016,C,C,Rev.4,4,Encuesta de Actividad Económica 2016/EAE_C1.1_2016.xls,32,32,32,division_2_digitos,si,Otras industrias manufactureras.,1747078146.9355738,,793150931.5912138,,516418868.9410589,1048.0852999224333
2016,C,C,Rev.4,4,Encuesta de Actividad Económica 2016/EAE_C1.1_2016.xls,33,33,33,division_2_digitos,si,Reparación e instalación de la maquinaria y equipo.,4344281930.011523,,2276959919.933696,,1413607420.2328691,1642.5590930950236
2017,C,C,Rev.4,5,Encuesta de Actividad Económica 2017/EAE_C1.1_ 2017.xls,10,10,10,division_2_digitos,si,Elaboración de productos alimenticios.,203258306933.5058,202753024535.90112,49829975978.82706,49324693581.22243,28587455468.33009,46682.02814778392
2017,C,C,Rev.4,5,Encuesta de Actividad Económica 2017/EAE_C1.1_ 2017.xls,11 y 12,11|12,11|12,grupo_codigos_publicado,si,Elaboración de bebidas y elaboración de productos de tabaco,40766941978.81383,30881737435.90529,20792980226.766357,10907775683.857824,4833330004.689924,3953.263206035489
2017,C,C,Rev.4,5,Encuesta de Actividad Económica 2017/EAE_C1.1_ 2017.xls,13,13,13,division_2_digitos,si,Fabricación de productos textiles.,7509008972.498995,7506942968.154184,1450301234.2121363,1448235229.867325,1182454920.3729966,2173.016107156334
2017,C,C,Rev.4,5,Encuesta de Actividad Económica 2017/EAE_C1.1_ 2017.xls,14,14,14,division_2_digitos,si,Fabricación de prendas de vestir.,2216188282.733896,2216188282.733896,870996325.502493,870996325.502493,652098665.0969982,1987.278063239888
2017,C,C,Rev.4,5,Encuesta de Actividad Económica 2017/EAE_C1.1_ 2017.xls,15,15,15,division_2_digitos,si,Fabricación de cueros y productos conexos.,9736850449.517189,9713683918.66706,2174088235.9632144,2150921705.1130853,2078533481.152377,3661.461896751253
2017,C,C,Rev.4,5,Encuesta de Actividad Económica 2017/EAE_C1.1_ 2017.xls,16,16,16,division_2_digitos,si,"Producción de madera y fabricación de productos de madera y corcho, excepto muebles; fabricación de artículos de paja y de materiales trenzables.",13237156062.068743,13232227539.068743,2977785910.355379,2972857387.355379,1862999116.4594648,3185.539071374807
2017,C,C,Rev.4,5,Encuesta de Actividad Económica 2017/EAE_C1.1_ 2017.xls,17,17,17,division_2_digitos,si,Fabricación de papel y de los productos de papel.,48846197664.10901,48843227185.58666,17430461211.050632,17427490732.528286,2107438348.7925444,1958.650237736584
2017,C,C,Rev.4,5,Encuesta de Actividad Económica 2017/EAE_C1.1_ 2017.xls,18,18,18,division_2_digitos,si,Actividades de impresión y reproducción de grabaciones.,4386985979.286081,4386985978.112828,2186189837.4308386,2186189836.257585,1418171966.6308656,2583.534990389042
2017,C,C,Rev.4,5,Encuesta de Actividad Económica 2017/EAE_C1.1_ 2017.xls,19,19,19,division_2_digitos,si,Fabricación de coque y de productos de la refinación del petróleo.,50095981482.13297,32371358228.132973,28824235329.0,11099612075.0,3750496015.0,2532.0
2017,C,C,Rev.4,5,Encuesta de Actividad Económica 2017/EAE_C1.1_ 2017.xls,20,20,20,division_2_digitos,si,Fabricación de sustancias y productos químicos.,31586881976.078766,31570808832.98418,8799645861.015709,8783572717.92112,5149065258.856725,4823.113870450998
2017,C,C,Rev.4,5,Encuesta de Actividad Económica 2017/EAE_C1.1_ 2017.xls,21,21,21,division_2_digitos,si,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y de productos botánicos.",17332569250.755886,17305461280.58198,8290499907.350059,8263391937.176154,4803666415.047479,4116.097034408129
2017,C,C,Rev.4,5,Encuesta de Actividad Económica 2017/EAE_C1.1_ 2017.xls,22,22,22,division_2_digitos,si,Fabricación de productos de caucho y plástico.,14023229639.42936,13937394089.417768,4325263941.665927,4239428391.654337,2604687679.8647532,3763.97852254055
2017,C,C,Rev.4,5,Encuesta de Actividad Económica 2017/EAE_C1.1_ 2017.xls,23,23,23,division_2_digitos,si,Fabricación de otros productos minerales no metálicos.,7166134589.5938225,7166134589.5938225,2803215280.085573,2803215280.085573,1883858115.4464521,2541.152040323282
2017,C,C,Rev.4,5,Encuesta de Actividad Económica 2017/EAE_C1.1_ 2017.xls,24,24,24,division_2_digitos,si,Fabricación de metales comunes.,4696850183.539216,4696850183.539216,1448507630.305428,1448507630.305428,1411918168.1451514,1386.6657744916204
2017,C,C,Rev.4,5,Encuesta de Actividad Económica 2017/EAE_C1.1_ 2017.xls,25,25,25,division_2_digitos,si,"Fabricación de productos derivados del metal, excepto maquinaria y equipo.",7908340249.209436,7908340249.209436,3062367061.871786,3062367061.871786,2202365154.5896683,3505.931970322548
2017,C,C,Rev.4,5,Encuesta de Actividad Económica 2017/EAE_C1.1_ 2017.xls,26,26,26,division_2_digitos,si,"Fabricación de los productos informáticos, electrónicos y ópticos.",1777240350.1399279,1777240350.1399279,1097237708.2004259,1097237708.2004259,399063992.7019899,431.6307903812603
2017,C,C,Rev.4,5,Encuesta de Actividad Económica 2017/EAE_C1.1_ 2017.xls,27,27,27,division_2_digitos,si,Fabricación de equipo eléctrico.,2299854964.7299976,2299854964.7299976,638373224.6121327,638373224.6121327,532305280.70995677,790.7696768568708
2017,C,C,Rev.4,5,Encuesta de Actividad Económica 2017/EAE_C1.1_ 2017.xls,28,28,28,division_2_digitos,si,Fabricación de maquinaria y equipo n.c.p.,1144935095.6586564,1144935095.6586564,363313148.8507948,363313148.8507948,252484147.29811648,459.93698607378207
2017,C,C,Rev.4,5,Encuesta de Actividad Económica 2017/EAE_C1.1_ 2017.xls,29 y 30,29|30,29|30,grupo_codigos_publicado,si,"Fabricación de vehículos automotores, remolques y semirremolques. Fabricación de otros tipos de equipo de transporte.",6678590524.684361,6596414038.552584,2349675043.861801,2267498557.7300234,1812359207.0740135,2905.579317125304
2017,C,C,Rev.4,5,Encuesta de Actividad Económica 2017/EAE_C1.1_ 2017.xls,31,31,31,division_2_digitos,si,Fabricación de muebles.,2299997729.33896,2299997729.33896,1035598580.3942652,1035598580.3942652,653495158.2880173,1200.7006361187396
2017,C,C,Rev.4,5,Encuesta de Actividad Económica 2017/EAE_C1.1_ 2017.xls,32,32,32,division_2_digitos,si,Otras industrias manufactureras.,1677276816.752309,1677276816.752309,773319972.2161514,773319972.2161514,538512429.3621863,954.5726385083525
2017,C,C,Rev.4,5,Encuesta de Actividad Económica 2017/EAE_C1.1_ 2017.xls,33,33,33,division_2_digitos,si,Reparación e instalación de la maquinaria y equipo.,5496006241.858468,5496006241.858468,2900540224.323251,2900540224.323251,1868218315.8619938,1870.0962480395326
2018,C,C,Rev.4,5,Encuesta de Actividad Económica 2018/EAE_C1.1_2018.xls,10,10,10,division_2_digitos,si,Elaboración de productos alimenticios.,222991881726.39975,222562372380.25507,56529502541.71273,56099993195.56809,31295877442.95495,45921.540655099416
2018,C,C,Rev.4,5,Encuesta de Actividad Económica 2018/EAE_C1.1_2018.xls,11 y 12,11|12,11|12,grupo_codigos_publicado,si,Elaboración de bebidas y elaboración de productos de tabaco,41989626990.06716,31392816181.01127,23336970338.62459,12740159529.56871,5521516353.416256,4456.2939445584325
2018,C,C,Rev.4,5,Encuesta de Actividad Económica 2018/EAE_C1.1_2018.xls,13,13,13,division_2_digitos,si,Fabricación de productos textiles.,8042178696.766404,8041767486.557271,1090614704.4041252,1090203494.194992,932766951.7350379,1574.141861697525
2018,C,C,Rev.4,5,Encuesta de Actividad Económica 2018/EAE_C1.1_2018.xls,14,14,14,division_2_digitos,si,Fabricación de prendas de vestir.,2293855468.409412,2293855468.409412,907272765.4009975,907272765.4009975,612322514.6332301,1662.8916521462038
2018,C,C,Rev.4,5,Encuesta de Actividad Económica 2018/EAE_C1.1_2018.xls,15,15,15,division_2_digitos,si,Fabricación de cueros y productos conexos.,10005181370.771458,10005181370.771458,2730194455.231787,2730194455.231787,2174852728.1975737,3246.4529943687526
2018,C,C,Rev.4,5,Encuesta de Actividad Económica 2018/EAE_C1.1_2018.xls,16,16,16,division_2_digitos,si,"Producción de madera y fabricación de productos de madera y corcho, excepto muebles; fabricación de artículos de paja y de materiales trenzables.",17016949938.241556,17006902737.187416,3998569104.318474,3988521903.264334,1873509369.6742942,3045.183339333446
2018,C,C,Rev.4,5,Encuesta de Actividad Económica 2018/EAE_C1.1_2018.xls,17,17,17,division_2_digitos,si,Fabricación de papel y de los productos de papel.,61814324715.76555,61811415297.76555,28501363230.81322,28498453812.81322,2170205884.650309,2062.2038547216853
2018,C,C,Rev.4,5,Encuesta de Actividad Económica 2018/EAE_C1.1_2018.xls,18,18,18,division_2_digitos,si,Actividades de impresión y reproducción de grabaciones.,4363987531.593918,4363987531.593918,2155658184.718885,2155658184.718885,1469672638.915914,2289.6208392522813
2018,C,C,Rev.4,5,Encuesta de Actividad Económica 2018/EAE_C1.1_2018.xls,19,19,19,division_2_digitos,si,Fabricación de coque y de productos de la refinación del petróleo.,84849636320.10085,65868579893.10086,36297376831.0,17316320404.0,4051463576.0,2425.0
2018,C,C,Rev.4,5,Encuesta de Actividad Económica 2018/EAE_C1.1_2018.xls,20,20,20,division_2_digitos,si,Fabricación de sustancias y productos químicos.,31472285613.730125,31455591182.803787,9074345799.29836,9057651368.372025,5291159154.846892,4468.819625645604
2018,C,C,Rev.4,5,Encuesta de Actividad Económica 2018/EAE_C1.1_2018.xls,21,21,21,division_2_digitos,si,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y de productos botánicos.",20110277966.28632,20089006381.221935,9867481027.157917,9846209442.093533,5793632583.971967,4498.61741687455
2018,C,C,Rev.4,5,Encuesta de Actividad Económica 2018/EAE_C1.1_2018.xls,22,22,22,division_2_digitos,si,Fabricación de productos de caucho y plástico.,15869185224.27979,15771894137.828854,5021157279.35595,4923866192.905012,2861368889.5159054,3577.2188052306587
2018,C,C,Rev.4,5,Encuesta de Actividad Económica 2018/EAE_C1.1_2018.xls,23,23,23,division_2_digitos,si,Fabricación de otros productos minerales no metálicos.,9726168867.65401,9715335449.25106,3854955405.3305435,3844121986.9275947,2213718442.197573,2243.3906731197276
2018,C,C,Rev.4,5,Encuesta de Actividad Económica 2018/EAE_C1.1_2018.xls,24,24,24,division_2_digitos,si,Fabricación de metales comunes.,4132161164.0237627,4132161164.0237627,1138334312.9394941,1138334312.9394941,823501802.4883317,896.7929841607481
2018,C,C,Rev.4,5,Encuesta de Actividad Económica 2018/EAE_C1.1_2018.xls,25,25,25,division_2_digitos,si,"Fabricación de productos derivados del metal, excepto maquinaria y equipo.",9303763348.65439,9303763348.65439,3225010935.8016877,3225010935.8016877,2622243942.691798,3651.031395794411
2018,C,C,Rev.4,5,Encuesta de Actividad Económica 2018/EAE_C1.1_2018.xls,26,26,26,division_2_digitos,si,"Fabricación de los productos informáticos, electrónicos y ópticos.",2298241400.249213,2298241400.249213,1085725896.515427,1085725896.515427,479810903.0514819,481.3766009439944
2018,C,C,Rev.4,5,Encuesta de Actividad Económica 2018/EAE_C1.1_2018.xls,27,27,27,division_2_digitos,si,Fabricación de equipo eléctrico.,3149335232.802079,3149335232.802079,1200744363.0885322,1200744363.0885322,638947448.2360996,888.1615974138687
2018,C,C,Rev.4,5,Encuesta de Actividad Económica 2018/EAE_C1.1_2018.xls,28,28,28,division_2_digitos,si,Fabricación de maquinaria y equipo n.c.p.,1678175227.7147934,1678175227.7147934,495440655.27933764,495440655.27933764,301706715.7495707,420.0876402674352
2018,C,C,Rev.4,5,Encuesta de Actividad Económica 2018/EAE_C1.1_2018.xls,29 y 30,29|30,29|30,grupo_codigos_publicado,si,"Fabricación de vehículos automotores, remolques y semirremolques. Fabricación de otros tipos de equipo de transporte.",9800301473.882969,9572750790.034958,3032037966.257584,2804487282.409574,1925655934.0158367,2944.7307254653665
2018,C,C,Rev.4,5,Encuesta de Actividad Económica 2018/EAE_C1.1_2018.xls,31,31,31,division_2_digitos,si,Fabricación de muebles.,1998936864.9152641,1998936864.9152641,757624754.6012818,757624754.6012818,562331737.6212687,997.4827409908258
2018,C,C,Rev.4,5,Encuesta de Actividad Económica 2018/EAE_C1.1_2018.xls,32,32,32,division_2_digitos,si,Otras industrias manufactureras.,1717791802.3788674,1717571870.6553502,763145432.1928833,762925500.4693661,521443140.58138365,866.0107502258967
2018,C,C,Rev.4,5,Encuesta de Actividad Económica 2018/EAE_C1.1_2018.xls,33,33,33,division_2_digitos,si,Reparación e instalación de la maquinaria y equipo.,5412602590.675617,5412602590.675617,2821803987.6324964,2821803987.6324964,1982976467.1651266,1949.0355597651228
2019,C,C,Rev.4,5,Encuesta de Actividad Económica 2019/EAE_C1.1_2019.xls,10,10,10,division_2_digitos,si,Elaboración de productos alimenticios.,239910551686.0,239362529576.0,51730782782.0,51182760671.0,33527404362.0,44190.0
2019,C,C,Rev.4,5,Encuesta de Actividad Económica 2019/EAE_C1.1_2019.xls,11 y 12,11|12,11|12,grupo_codigos_publicado,si,Elaboración de bebidas y elaboración de productos de tabaco,44783557654.0,33921584158.0,24537508032.0,13675534536.0,5865670295.0,4381.0
2019,C,C,Rev.4,5,Encuesta de Actividad Económica 2019/EAE_C1.1_2019.xls,13,13,13,division_2_digitos,si,Fabricación de productos textiles.,8267413567.0,8267257057.0,1537875945.0,1537719435.0,987599697.0,1396.0
2019,C,C,Rev.4,5,Encuesta de Actividad Económica 2019/EAE_C1.1_2019.xls,14,14,14,division_2_digitos,si,Fabricación de prendas de vestir.,1995810084.0,1995810084.0,847955772.0,847955772.0,549775562.0,1354.0
2019,C,C,Rev.4,5,Encuesta de Actividad Económica 2019/EAE_C1.1_2019.xls,15,15,15,division_2_digitos,si,Fabricación de cueros y productos conexos.,9409299951.0,9409299951.0,2223797944.0,2223797944.0,2272810057.0,3151.0
2019,C,C,Rev.4,5,Encuesta de Actividad Económica 2019/EAE_C1.1_2019.xls,16,16,16,division_2_digitos,si,"Producción de madera y fabricación de productos de madera y corcho, excepto muebles; fabricación de artículos de paja y de materiales trenzables.",18987484066.0,18972508951.0,2973365581.0,2958390466.0,1879921914.0,2655.0
2019,C,C,Rev.4,5,Encuesta de Actividad Económica 2019/EAE_C1.1_2019.xls,17,17,17,division_2_digitos,si,Fabricación de papel y de los productos de papel.,59955064898.0,59951228360.0,23092271454.0,23088434916.0,2476626251.0,1954.0
2019,C,C,Rev.4,5,Encuesta de Actividad Económica 2019/EAE_C1.1_2019.xls,18,18,18,division_2_digitos,si,Actividades de impresión y reproducción de grabaciones.,5019439392.0,5019439392.0,2373977132.0,2373977132.0,1613492750.0,2266.0
2019,C,C,Rev.4,5,Encuesta de Actividad Económica 2019/EAE_C1.1_2019.xls,19,19,19,division_2_digitos,si,Fabricación de coque y de productos de la refinación del petróleo.,84149539467.0,63337295331.0,33700848052.0,12888603916.0,4258145620.0,2481.0
2019,C,C,Rev.4,5,Encuesta de Actividad Económica 2019/EAE_C1.1_2019.xls,20,20,20,division_2_digitos,si,Fabricación de sustancias y productos químicos.,32024760252.0,32002802943.0,8660297774.0,8638340465.0,5185673219.0,4068.0
2019,C,C,Rev.4,5,Encuesta de Actividad Económica 2019/EAE_C1.1_2019.xls,21,21,21,division_2_digitos,si,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y de productos botánicos.",22769119546.0,22746663457.0,11792550010.0,11770093921.0,6347219732.0,4498.0
2019,C,C,Rev.4,5,Encuesta de Actividad Económica 2019/EAE_C1.1_2019.xls,22,22,22,division_2_digitos,si,Fabricación de productos de caucho y plástico.,17414283424.0,17414283424.0,5270008924.0,5270008924.0,3049951542.0,3582.0
2019,C,C,Rev.4,5,Encuesta de Actividad Económica 2019/EAE_C1.1_2019.xls,23,23,23,division_2_digitos,si,Fabricación de otros productos minerales no metálicos.,12426253701.0,12394020652.0,5128369588.0,5096136540.0,2708326212.0,2439.0
2019,C,C,Rev.4,5,Encuesta de Actividad Económica 2019/EAE_C1.1_2019.xls,24,24,24,division_2_digitos,si,Fabricación de metales comunes.,5395949450.0,5395791980.0,2300331094.0,2300173623.0,1002034156.0,939.0
2019,C,C,Rev.4,5,Encuesta de Actividad Económica 2019/EAE_C1.1_2019.xls,25,25,25,division_2_digitos,si,"Fabricación de productos derivados del metal, excepto maquinaria y equipo.",9522741767.0,9522741767.0,2944200405.0,2944200405.0,2417306731.0,3300.0
2019,C,C,Rev.4,5,Encuesta de Actividad Económica 2019/EAE_C1.1_2019.xls,26,26,26,division_2_digitos,si,"Fabricación de los productos informáticos, electrónicos y ópticos.",2704540584.0,2704540584.0,1360393644.0,1360393644.0,545041505.0,481.0
2019,C,C,Rev.4,5,Encuesta de Actividad Económica 2019/EAE_C1.1_2019.xls,27,27,27,division_2_digitos,si,Fabricación de equipo eléctrico.,3228487595.0,3228487595.0,1096434629.0,1096434629.0,584108134.0,732.0
2019,C,C,Rev.4,5,Encuesta de Actividad Económica 2019/EAE_C1.1_2019.xls,28,28,28,division_2_digitos,si,Fabricación de maquinaria y equipo n.c.p.,2060943095.0,2060943095.0,693698680.0,693698680.0,417319851.0,444.0
2019,C,C,Rev.4,5,Encuesta de Actividad Económica 2019/EAE_C1.1_2019.xls,29 y 30,29|30,29|30,grupo_codigos_publicado,si,"Fabricación de vehículos automotores, remolques y semirremolques. Fabricación de otros tipos de equipo de transporte.",12034576239.0,11916894591.0,3838685512.0,3721003864.0,2052990030.0,2713.0
2019,C,C,Rev.4,5,Encuesta de Actividad Económica 2019/EAE_C1.1_2019.xls,31,31,31,division_2_digitos,si,Fabricación de muebles.,1887336996.0,1887336996.0,635637342.0,635637342.0,507207939.0,833.0
2019,C,C,Rev.4,5,Encuesta de Actividad Económica 2019/EAE_C1.1_2019.xls,32,32,32,division_2_digitos,si,Otras industrias manufactureras.,1738004606.0,1737488284.0,774152999.0,773636678.0,583065184.0,849.0
2019,C,C,Rev.4,5,Encuesta de Actividad Económica 2019/EAE_C1.1_2019.xls,33,33,33,division_2_digitos,si,Reparación e instalación de la maquinaria y equipo.,5966266477.0,5961014341.0,3259382743.0,3254130607.0,2167780485.0,1775.0
2020,C,C,Rev.4,5,EAE_C1.1_2020.xls,10,10,10,division_2_digitos,si,Elaboración de productos alimenticios.,257738232057.6992,257174579127.1699,56135616310.26708,55571963379.73776,32231384111.80433,42109.49980235967
2020,C,C,Rev.4,5,EAE_C1.1_2020.xls,11 y 12,11|12,11|12,grupo_codigos_publicado,si,Elaboración de bebidas y elaboración de productos de tabaco,44920640398.54382,34815448183.43947,23382370559.15849,13277178344.05414,5834304658.373174,4433.649574571817
2020,C,C,Rev.4,5,EAE_C1.1_2020.xls,13,13,13,division_2_digitos,si,Fabricación de productos textiles.,5818829866.823628,5818428525.184568,1416505803.291977,1416104461.652918,760869903.133427,1183.513207501275
2020,C,C,Rev.4,5,EAE_C1.1_2020.xls,14,14,14,division_2_digitos,si,Fabricación de prendas de vestir.,1819467174.589784,1819467174.589784,761661272.1778709,761661272.1778709,514199146.237599,1267.272590688494
2020,C,C,Rev.4,5,EAE_C1.1_2020.xls,15,15,15,division_2_digitos,si,Fabricación de cueros y productos conexos.,6284503587.26736,6284503587.26736,1813470605.997208,1813470605.997208,1720629364.128293,2033.594472359848
2020,C,C,Rev.4,5,EAE_C1.1_2020.xls,16,16,16,division_2_digitos,si,"Producción de madera y fabricación de productos de madera y corcho, excepto muebles; fabricación de artículos de paja y de materiales trenzables.",17243224466.22324,17231672356.99236,2433075565.429705,2421523456.198825,2044875708.310049,2684.744727295632
2020,C,C,Rev.4,5,EAE_C1.1_2020.xls,17,17,17,division_2_digitos,si,Fabricación de papel y de los productos de papel.,57919112320.16016,57912122312.90569,15805563648.02108,15798573640.76661,3140865623.19964,2172.665230502183
2020,C,C,Rev.4,5,EAE_C1.1_2020.xls,18,18,18,division_2_digitos,si,Actividades de impresión y reproducción de grabaciones.,3917137533.873962,3917137533.873962,1806631757.528098,1806631757.528098,1176321269.031114,1539.194322282843
2020,C,C,Rev.4,5,EAE_C1.1_2020.xls,19,19,19,division_2_digitos,si,Fabricación de coque y de productos de la refinación del petróleo.,73684514601.90465,52881797194.90465,27744229423.0,6941512016.000003,4350597147.0,2261.0
2020,C,C,Rev.4,5,EAE_C1.1_2020.xls,20,20,20,division_2_digitos,si,Fabricación de sustancias y productos químicos.,33376010137.70742,33365464278.23857,10047072395.94411,10036526536.47526,4756282235.114037,3818.845525641215
2020,C,C,Rev.4,5,EAE_C1.1_2020.xls,21,21,21,division_2_digitos,si,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y de productos botánicos.",28613877637.5555,28587008102.40426,15920244771.63856,15893375236.48733,6710263635.535246,4499.046583854292
2020,C,C,Rev.4,5,EAE_C1.1_2020.xls,22,22,22,division_2_digitos,si,Fabricación de productos de caucho y plástico.,15403034391.89084,15403034391.89084,5299177311.439482,5299177311.439482,2634464556.844869,2917.178695179263
2020,C,C,Rev.4,5,EAE_C1.1_2020.xls,23,23,23,division_2_digitos,si,Fabricación de otros productos minerales no metálicos.,10804940525.3599,10804940525.3599,3986454503.088563,3986454503.088563,2448888035.221269,2032.909829104333
2020,C,C,Rev.4,5,EAE_C1.1_2020.xls,24,24,24,division_2_digitos,si,Fabricación de metales comunes.,5497759493.129078,5497230103.129078,2405796022.735058,2405266632.735058,833441105.5147004,804.5995118130885
2020,C,C,Rev.4,5,EAE_C1.1_2020.xls,25,25,25,division_2_digitos,si,"Fabricación de productos derivados del metal, excepto maquinaria y equipo.",11961583429.59849,11961583429.59849,3458169347.604169,3458169347.604169,2374760281.9435,3282.8202547345
